sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,Indoors,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,Wien_Bezirke,looseresidential,mediumresidential,denseresidential,largeisolatedresidential,office,commercial,businesscore,lowmixeduse,industrial,leisure,health,education,indoorsports,military,sewage,energy,water,construction,greenstreets,non.greenstreets,parking,railway,transport,park,outdoorsports,cemetery,fields,vineyards,nursery,forest,meadow,water,dem_mean,imp2018,treecover2018,protected_area,Wien_water_areas_grid,Wien_buildings_area_ha,Wien_build_volume_i_grid,vineyard
VCFC_196,VCF24A025,16/09/2024,259,48.25581,16.41991,693,0,0,0,0,0,3,0,0,0,0,0,0,1,0.015630292,0.6582518,127.31264,68.6696,101181.2,1.372792323,11.0723248,18.028125,13.79937,738.8368,7332009,18.149418,227.822754,668716.9,23.878919,14.491346,14.38972412,19924.504,21,34.05821609,0,5.795826435,51.15719604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.747121334,0,0,0,0,0,0,0,0,0,0,1.434540749,0,160.9652863,20.3590374,2.42936182,0,0,0.352274716,4.215647697,0
VCFC_197,VCF24A010,16/09/2024,259,48.15257,16.37012,0,6,0,0,0,0,0,0,0,0,0,0,0,1,-0.127632745,0.4873085,132.28953,68.10451,101207,3.128489534,10.7899646,17.745507,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,23.737072,14.052435,15.05033015,20036.527,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_198,VCF24A010,16/09/2024,259,48.15257,16.37012,3,0,0,0,0,0,5,1,0,0,0,0,0,0,-0.127632745,0.4873085,132.28953,68.10451,101207,3.128489534,10.7899646,17.745507,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,23.737072,14.052435,15.05033015,20036.527,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_199,VCF24A146,16/09/2024,259,48.2021,16.3432,5,0,0,0,0,8,35,4,1,0,0,0,0,1,-0.031346079,0.4554686,131.42753,68.36386,101221.7,2.717014472,10.9363654,17.938404,14.2987,789.316,7294960,18.613796,258.738403,660573.8,23.808894,15.416253,16.349067,19675.316,7,0,0,74.08148956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91851044,0,0,0,0,0,0,0,0,0,0,0,0,205.8218231,15.32109451,0,0,0,0.557859361,38.50781631,0
VCFC_200,VCF24A142,17/09/2024,260,48.25192,16.32059,0,1,0,0,0,0,15,0,0,0,0,0,0,1,-0.321534665,0.6273401,133.65918,74.50311,101278,3.624879722,10.9916939,16.405377,12.8759,898.6568,7187462,17.030109,286.912598,649804.2,21.708017,12.730782,18.11856436,18850.325,19,0,54.42511368,0,0,0,0,0,0,0,20.91003418,0,0,0,0,0,0,0,0,0,22.99680138,0,0,0,0,0,0,0,0,0,0.545245945,0,0,251.7941132,54.33811188,13.46644306,0,0,0.209027171,22.39006805,0
VCFC_201,VCF24A014,17/09/2024,260,48.25268,16.33831,0,0,0,0,0,0,11,9,0,0,0,0,0,1,-0.350110579,0.6313599,134.86502,73.38961,101269.9,2.928611203,11.0368706,16.664115,13.25449,864.317,7240516,17.427948,271.314392,653991.3,22.104072,13.165935,17.11488036,18929.725,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_202,VCF24A005,19/09/2024,262,48.20219,16.29594,5,0,0,0,0,0,12,14,0,0,0,0,0,1,-0.626368435,0.55423,125.2065,77.03565,101408.7,3.038622383,10.8475674,15.472402,13.20311,845.4929,7228574,17.310307,290.44278,650493.5,20.950755,12.241101,19.00056334,18001.936,14,0.320346504,0,70.62757874,0,0,0,0,0,0,0,0,0,0,1.048419476,0,0,0,0,16.14146423,9.863604546,0,0,0,0,0,0,0,0,0,0,0,0,254.4225006,12.33790779,4.370902538,0,0,0.250604093,29.80701065,0
VCFC_203,VCF24A025,19/09/2024,262,48.25581,16.41991,275,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.281823239,0.7022982,123.63226,73.81634,101361,1.557111976,11.0649243,16.414133,13.79937,738.8368,7332009,18.149418,227.822754,668716.9,21.634567,13.266072,14.86676809,18455.707,21,34.05821609,0,5.795826435,51.15719604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.747121334,0,0,0,0,0,0,0,0,0,0,1.434540749,0,160.9652863,20.3590374,2.42936182,0,0,0.352274716,4.215647697,0
VCFC_204,VCF24A001,22/09/2024,265,48.29099,16.33058,22,0,0,0,0,0,55,0,0,0,0,0,0,1,-0.682396545,0.7364648,127.67357,80.46842,101510.4,2.290230266,10.4318478,14.16018,13.11834,870.5637,6911278,17.348047,280.750183,638241.5,19.571789,10.953002,18.35191131,18579.682,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_205,VCF24A010,23/09/2024,266,48.15257,16.37012,4,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.741276536,0.4126718,129.16224,75.6993,101519.7,4.173451765,9.9377007,14.607898,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,19.7064,10.918884,15.07855467,19663.524,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_206,VCF24A010,23/09/2024,266,48.15257,16.37012,0,14,0,0,0,0,0,0,0,2,1,0,0,0,-1.741276536,0.4126718,129.16224,75.6993,101519.7,4.173451765,9.9377007,14.607898,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,19.7064,10.918884,15.07855467,19663.524,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_207,VCF24A054,22/09/2024,265,48.23861,16.38297,2,0,0,0,0,0,19,69,0,0,0,0,0,1,-1.014148778,0.618582,128.63634,76.9156,101488,2.500745523,10.3212792,14.797074,13.93061,754.6767,7336334,18.241186,227.674088,663011.4,20.351636,11.834929,14.86985805,19308.014,20,0,0,31.7477951,0,0,0,0,0,0,0,0,0.379187047,0,0,0,0,0,0,1.247179866,32.95957947,0,8.151838303,0,23.65260315,0,0,0,0,0,0,0,0,163.0842896,32.26728439,4.192175388,0,0,0.219378784,5.663750172,0
VCFC_208,VCF24A019,20/09/2024,263,48.20722,16.37597,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.684433855,0.5447717,129.61104,73.65999,101467,2.801776501,10.9083917,16.164596,14.58838,756.961,7310318,18.912287,239.077026,669274.1,21.204882,13.665012,15.60880079,18345.546,1,0,0,59.36722565,0,18.96597672,0,0,0,0,0,0,0.073244885,0,0,0,0,0,0,0,20.59355164,0,0,0,0,0,0,0,0,0,0,0,0,168.8516846,19.12990952,0,0,0,0.603747249,23.21538925,0
VCFC_209,VCF24A147,16/09/2024,259,46.64063,13.89183,250,16,0,0,0,6,8,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_210,VCF24A005,27/09/2024,270,48.20219,16.29594,0,0,0,0,0,0,14,5,0,0,0,0,0,1,-0.206705284,0.3644966,123.76129,78.07145,101529.3,2.040316459,10.4663018,14.654989,13.20311,845.4929,7228574,17.310307,290.44278,650493.5,18.866246,10.449527,15.90010617,17289.503,14,0.320346504,0,70.62757874,0,0,0,0,0,0,0,0,0,0,1.048419476,0,0,0,0,16.14146423,9.863604546,0,0,0,0,0,0,0,0,0,0,0,0,254.4225006,12.33790779,4.370902538,0,0,0.250604093,29.80701065,0
VCFC_211,VCF24A128,26/09/2024,269,48.2073,16.52647,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.076168056,0.4376518,120.24609,77.95973,101486.8,1.456088574,10.6170569,14.845353,13.3,685.3202,7412978,17.799999,227.736923,691600.3,19.352286,10.427507,12.93953242,18577.502,22,44.01956558,13.5401392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917340755,0,0,0,0,0,0,34.52295685,0,0,0,0,0,156.1101685,6.806230545,1.837249279,27.37682915,0,0.135445148,0.462630659,0
VCFC_212,VCF24A014,25/09/2024,268,48.25268,16.33831,4,0,0,0,0,1,5,2,0,0,0,0,0,1,-0.51468008,0.6065486,122.48686,79.47032,101504.4,2.629898485,10.0790174,13.962052,13.25449,864.317,7240516,17.427948,271.314392,653991.3,18.655397,10.291501,16.43822764,18991.459,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_213,,25/09/2024,268,48.19421,16.35675,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-0.275320766,0.406317,117.96239,74.36275,101509.3,2.383120738,10.1373234,15.114065,14.4366,776.5078,7284528,18.736013,253.394608,665894.7,19.552458,11.802132,15.19669967,19173.488,5,0,0,66.23195648,0,0,0,0,0,2.399857998,0,0,1.113976598,0,0,0,0,0,0,0,23.8012619,0,0,0,5.400335312,0,0,0,0,0,0,0,0,173.6871338,15.79883194,0,0,0,0.516069233,17.53185081,0
VCFC_214,VCF24A149,23/09/2024,266,48.16594,16.32444,0,0,0,0,0,0,1,2,0,0,0,0,0,1,-1.418959298,0.432374,128.57773,76.53054,101528,3.327564762,9.9614807,14.466998,13.52439,780.4857,7278145,17.71781,265.066528,659387.6,19.625538,10.787442,16.9086756,19385.194,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_215,VCF24A133,28/09/2024,271,48.24505,16.37221,7,0,0,0,0,0,2,0,0,0,0,0,0,1,-0.470715527,0.2659492,133.75048,74.65776,101619.4,1.016879448,10.4660347,15.359369,13.85212,777.1276,7352119,18.062683,234.545334,660304.4,19.962094,11.54433,9.892282894,18169.642,20,2.422828913,0,80.31477356,0.022030488,0,2.029088259,0,0,0,3.091973782,0,0,0,0,0,0.05874797,0,0,0,2.050228357,0.76932174,5.325104713,0,0.57699126,0,0,0,0,0,1.15398252,0,0,163.039917,25.09574318,1.063587308,0,0,0.417910576,9.208825111,0
VCFC_216,VCF24A022,29/09/2024,272,48.21183,16.39246,0,0,0,0,0,1,16,5,0,0,0,0,0,1,-0.148464564,0.08434138,137.89676,70.73074,101684.3,0.592406655,10.0984457,15.841093,14.27861,738.0645,7297200,18.629606,228.347626,670910.1,20.523682,12.416766,3.200159367,20091.093,3,0,0,57.55569839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551195145,24.63070679,0,5.304963589,0,2.417247295,0,0,0,0,0,0,0,1.128014803,161.5694885,17.18776131,0.251912266,0,0.880398095,0.422400951,9.929063797,0
VCFC_284,VCF24A010,14/11/2024,318,48.15257,16.37012,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-0.185079838,0.000766251,63.23269,81.17285,102935.4,0.373825784,2.2594378,5.383668,13.52043,729.4509,7325177,5.279424,9.045635,325960.1,10.16925,2.342315,0.026666668,14866.075,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_218,VCF24A010,30/09/2024,273,48.15257,16.37012,5,5,0,0,0,0,3,0,0,0,0,0,0,1,-0.02305972,0.02816896,148.49101,70.91054,101695.9,-0.008253433,9.9190152,15.551115,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,20.5216,11.100384,1.721807646,21970.996,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_219,VCF24A019,30/09/2024,273,48.20722,16.37597,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166739528,0.0376347,145.62431,68.17589,101700.9,0.133034601,9.9198426,16.187526,14.58838,756.961,7310318,18.912287,239.077026,669274.1,21.009978,12.698017,1.826968845,22106.72,1,0,0,59.36722565,0,18.96597672,0,0,0,0,0,0,0.073244885,0,0,0,0,0,0,0,20.59355164,0,0,0,0,0,0,0,0,0,0,0,0,168.8516846,19.12990952,0,0,0,0.603747249,23.21538925,0
VCFC_220,VCF24A149,01/10/2024,274,48.16594,16.32444,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0.311743726,0.03378465,138.89313,72.07698,101610,0.059622091,9.8008013,15.188399,13.52439,780.4857,7278145,12.68105,43.138515,430111.7,20.936895,10.780174,0.870791359,22182.951,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_221,VCF24A003,05/09/2024,248,48.24752,16.439,0,0,0,0,0,0,3,0,0,0,0,0,0,1,-0.192848499,0.006407372,215.38488,55.28236,101547.2,-0.070968309,14.6503656,25.226973,13.7387,721.7471,7329652,18.098564,225.966751,672689.6,32.023615,18.182736,0.013333334,36950.635,22,0,0,50.82025909,1.307880998,0,0,0,2.117503405,0,0,0,0,0,0,0,0,0,0,0,27.75848961,0,0,0,16.02261734,0,0,0,0,0,0,0,0,160.5237579,13.23468494,0.75227946,0,0,0.263239712,4.706376553,0
VCFC_222,VCF24A004,29/09/2024,272,48.22681,16.16493,11,0,0,0,0,0,11,3,0,0,0,0,0,0,0.526909022,0.1322037,138.42949,77.91199,101710.1,0.431009585,10.0553663,14.182734,12.19812,1046.7411,6747730,16.231016,427.401672,637133,19.00081,9.819322,7.26532117,19043.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_223,VCF24A014,02/10/2024,275,48.25268,16.33831,6,0,0,0,0,0,14,1,0,0,0,0,0,1,0.110651318,0.04712375,130.04552,73.76516,101536.4,0.43435353,9.5257,14.448785,13.25449,864.317,7240516,12.435042,46.237694,429137.1,20.255122,10.761813,1.259231567,20801.745,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_224,VCF24A129,02/10/2024,275,48.22174,16.37239,8,0,0,0,0,1,18,14,2,0,0,0,0,1,0.119212779,0.0592276,128.55002,70.93936,101533.9,0.264685091,9.5791797,15.183049,14.37381,755.4401,7364048,13.37389,40.764618,450267.6,21.133334,12.205101,1.115811507,21131.556,2,0,0,66.0941925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47099304,0.398577571,0,0,0,0,0,0,0,0,0,0,0,162.5264587,15.42211533,0.07828927,0,0,0.495250642,13.21825123,0
VCFC_225,VCF24A001,04/10/2024,277,48.29099,16.33058,71,3,0,0,0,0,21,0,0,0,0,0,0,1,-0.060841897,0.1007071,110.02026,77.43646,101418.4,0.575310749,9.3174263,13.48212,13.11834,870.5637,6911278,12.332876,48.689484,389905.8,18.75825,10.108349,2.187318693,16006.438,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_046,VCF24A133,22/07/2024,203,48.24505,16.37221,22,0,2,0,0,6,18,0,1,0,0,0,0,1,-0.840493691,0.03781528,270.76388,59.57904,101401.4,0.894693695,16.7411596,25.69403,13.85212,777.1276,7352119,24.556522,19.762102,912168,31.170028,20.45958,0.913081471,30269.74,20,2.422828913,0,80.31477356,0.022030488,0,2.029088259,0,0,0,3.091973782,0,0,0,0,0,0.05874797,0,0,0,2.050228357,0.76932174,5.325104713,0,0.57699126,0,0,0,0,0,1.15398252,0,0,163.039917,25.09574318,1.063587308,0,0,0.417910576,9.208825111,0
VCFC_227,VCF24A054,06/10/2024,279,48.23861,16.38297,28,0,0,0,0,5,24,49,0,0,0,0,0,1,-0.462557116,0.08059976,100.05044,76.71048,101301.9,0.876655129,9.0858256,13.358445,13.93061,754.6767,7336334,12.930607,41.096653,441680.5,18.393379,10.797299,1.876038531,12890.101,20,0,0,31.7477951,0,0,0,0,0,0,0,0,0.379187047,0,0,0,0,0,0,1.247179866,32.95957947,0,8.151838303,0,23.65260315,0,0,0,0,0,0,0,0,163.0842896,32.26728439,4.192175388,0,0,0.219378784,5.663750172,0
VCFC_228,VCF24A131,04/10/2024,277,48.21012,16.41283,0,0,0,0,0,2,4,10,0,0,0,0,0,1,-0.088035119,0.08125746,109.34865,73.13636,101408.8,0.759668552,9.1728744,14.301505,13.79105,723.943,7279606,12.79105,39.671272,421796.9,19.432568,10.809114,1.827799105,16844.663,2,0,0,0,0.791883886,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34853554,0,0.148478225,21.77829361,0,0,0,35.53322601,0,0,0,0,10.74139023,0,0,159.2294312,29.54902649,12.22438622,11.37323666,0,0.1926772,2.800028324,0
VCFC_229,VCF24A160,07/10/2024,280,48.3427,16.40195,19,0,0,0,0,0,3,0,0,0,0,0,0,1,0.092045148,0.0884554,96.12004,81.86411,101282.9,0.331954752,9.1153505,12.355135,13.05845,775.9929,7236271,12.2959,43.718227,427516.9,17.17431,9.499391,2.006893971,12527.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_230,VCF24A067,08/10/2024,281,48.29614,16.564,0,0,0,0,0,0,16,7,0,0,0,0,0,1,0.008964562,0.08264698,101.1279,79.88799,101222.2,0.318187164,9.277827,12.946163,13.39325,666.0167,7501088,12.402946,37.350151,435915.9,17.619162,9.831101,2.142218326,11312.457,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.6053925,11.66881275,1.660026193,0,0,0,0.012345729,0
VCFC_231,VCF24A009,09/10/2024,282,48.43389,16.47867,40,8,0,0,0,1,21,0,0,0,0,0,0,1,-0.057542484,0.1157801,92.62059,82.99339,101163.9,0.156673706,9.1911452,12.226625,13.09008,730.5518,7261222,12.168897,42.675167,422359.1,17.063576,9.577752,2.19698858,11458.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_232,VCF24A009,09/10/2024,282,48.43389,16.47867,23,8,0,0,0,0,16,0,0,0,0,0,0,1,-0.057542484,0.1157801,92.62059,82.99339,101163.9,0.156673706,9.1911452,12.226625,13.09008,730.5518,7261222,12.168897,42.675167,422359.1,17.063576,9.577752,2.19698858,11458.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_233,VCF24A159,11/10/2024,284,48.23098,16.46349,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.352441862,0.08884625,102.21272,78.27448,101271.6,0.86226227,8.4684695,12.384926,13.59503,703.1818,7349936,12.595325,38.982063,427939.1,17.114196,9.913403,2.545622221,10974.426,22,33.46974182,34.33475876,6.831861496,0,0,0,0,0,8.807761192,0,0,0,0,0,0,0,0,4.204222679,0,8.361207008,0,1.854178309,0,0,0,0,0,0,0,0,0,0,158.6405182,15.46339226,3.376619816,0,0,0.163911805,1.421222806,0
VCFC_234,VCF24A157,10/10/2024,283,48.17803,16.27124,0,0,0,0,0,0,3,14,0,0,0,0,0,1,-0.465784448,0.1008214,97.53676,82.41249,101221.8,1.201913574,8.8719053,11.967042,13.00343,845.9518,7156368,12.347727,47.113598,409209.8,17.128249,8.937857,3.049993264,10313.784,13,1.231612921,70.03474426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.826290131,19.77113914,0,0,0,0,0,0,0,0,0,0,0,0,232.7269287,11.48872471,5.75850296,0,0,0.226328179,19.90224838,0
VCFC_235,VCF24M010,12/10/2024,285,48.26103,16.33822,2,10,0,0,0,1,0,0,0,0,0,0,0,0,-0.430334958,0.106713,96.13782,82.73869,101287.5,1.39559882,8.2755435,11.28011,12.89601,880.5118,7090856,12.184943,47.365177,415680,15.852511,8.567422,2.842118733,12074.538,19,0.447486669,0,0,0,0,0,0,4.233168602,0,0,0,0,0,0,0,0,0,0,0,15.78491688,0,0,0,0,0,0,0,72.73065186,0,0,4.677852154,0,270.4312744,34.78357315,3.100627661,88.96357727,0,0.01138992,1.367614627,72.73065186
VCFC_236,VCF24M010,12/10/2024,285,48.26103,16.33822,86,18,0,0,0,0,0,0,0,0,0,0,0,0,-0.430334958,0.106713,96.13782,82.73869,101287.5,1.39559882,8.2755435,11.28011,12.89601,880.5118,7090856,12.184943,47.365177,415680,15.852511,8.567422,2.842118733,12074.538,19,0.447486669,0,0,0,0,0,0,4.233168602,0,0,0,0,0,0,0,0,0,0,0,15.78491688,0,0,0,0,0,0,0,72.73065186,0,0,4.677852154,0,270.4312744,34.78357315,3.100627661,88.96357727,0,0.01138992,1.367614627,72.73065186
VCFC_237,VCF24M011,12/10/2024,285,48.25405,16.31076,69,30,0,0,0,0,0,0,0,0,0,4,0,0,-0.353129588,0.108434,96.15477,84.3238,101294,1.828167366,8.3615239,11.073333,12.61957,919.7615,7094968,12.010236,48.555794,410744.5,15.675515,8.269313,2.921082545,11883.212,19,4.058528423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44181728,0,0,0,0,0.549871206,0,0,76.28265381,0,0,2.669603586,0,284.1776733,31.89228249,0.903347135,79.85171509,0,0.007469705,1.081924915,76.28265381
VCFC_238,VCF24A163,13/10/2024,286,48.29387,16.32459,6,0,0,0,0,0,6,0,0,0,0,0,0,1,-0.047853024,0.138458,91.89382,84.33016,101247.9,0.862944675,8.6486788,11.359138,13.33085,883.4036,6968676,12.491674,49.493057,389096.1,16.290782,8.555502,3.003862085,11422.189,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.7797699,8.789978981,4.549494743,0,0,0,0.012345729,0
VCFC_239,VCF24A084,13/10/2024,286,48.29387,16.29527,121,4,0,0,0,1,6,1,0,0,0,0,0,1,0.191931582,0.1487361,92.88442,85.80921,101250,1.134884434,8.5657833,11.003117,12.79534,946.0264,6789198,12.151192,52.623383,374571.2,15.936762,8.041031,3.18624116,11274.88,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_240,VCF24A004,13/10/2024,286,48.22681,16.16493,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.242011358,0.1440017,96.36679,87.47282,101261.1,0.996129566,8.5759698,10.717199,12.19812,1046.7411,6747730,11.796357,56.254288,393526.1,15.587611,7.288806,3.416892483,11391.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_241,VCF24A019,12/10/2024,285,48.20722,16.37597,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.496594246,0.08701284,98.9113,77.06915,101287.8,1.232561831,8.5165089,12.634919,14.58838,756.961,7310318,13.561987,41.029442,439497.5,16.960221,10.430116,2.462242434,12542.223,1,0,0,59.36722565,0,18.96597672,0,0,0,0,0,0,0.073244885,0,0,0,0,0,0,0,20.59355164,0,0,0,0,0,0,0,0,0,0,0,0,168.8516846,19.12990952,0,0,0,0.603747249,23.21538925,0
VCFC_242,VCF24A091,13/10/2024,286,48.18725,16.34937,0,0,0,0,0,0,26,5,0,0,0,0,0,1,-0.082312461,0.07904085,98.88266,78.33311,101245.8,1.049738905,8.6354613,12.487644,14.11074,776.5085,7285809,13.176843,42.195194,444338,16.730993,9.5353,2.572900153,12097.921,5,0,0,69.28720093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.71279907,0,0,0,0,0,0,0,0,0,0,0,0,179.1679382,15.98069286,0.155219644,0,0,0.533782125,21.81481552,0
VCFC_243,VCF24A142,13/10/2024,286,48.25192,16.32059,2,0,0,0,0,0,10,1,0,0,0,0,0,1,-0.200812302,0.1064364,95.26177,83.79008,101246.5,1.467262826,8.4857102,11.286114,12.8759,898.6568,7187462,12.175533,47.558205,420245.7,15.834969,8.195746,2.901699754,11700.431,19,0,54.42511368,0,0,0,0,0,0,0,20.91003418,0,0,0,0,0,0,0,0,0,22.99680138,0,0,0,0,0,0,0,0,0,0.545245945,0,0,251.7941132,54.33811188,13.46644306,0,0,0.209027171,22.39006805,0
VCFC_244,VCF24A149,13/10/2024,286,48.16594,16.32444,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-0.201624816,0.09308042,99.79085,80.64818,101245.7,1.041389206,8.5244162,11.929889,13.52439,780.4857,7278145,12.68105,43.138515,430111.7,16.551435,8.651849,2.635491489,12030.608,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
